symbol,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,total_volume,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade,earliest_trade_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_betweenness_centrality_weighted,user1_satoshi_distance,user1_satoshi_pagerank_unweighted,user1_satoshi_pagerank_weighted,user1_pagerank_unweighted,user1_pagerank_weighted,nontrivial
WBB,WildBeastBitcoin,0.00121001,9.25487e-05,13.0743057439,13.0743057439,9.57839575071,4.26100724497,4.26100724497,2.52718869578,2.52718869578,85333,2,False,False,False,True,False,False,True,2015-02-28,2015-02-28,2015-02-12,WildBeastBitcoin,1,68,1,1,6,6,0,0.06666667,0.001152873,0.00115391,9.306164e-05,1.399051e-05,9.306798e-05,1.399051e-05,0.0,4.0,1.272054e-06,1.136706e-06,4.429858e-06,4.292003e-06,0.0
DUCK,DuckDuckCoin,6.00739,0.0045006,1334.79758254,1334.79758254,396.210947032,9.64706954715,10.5101157929,1.72306085393,1.74525238729,29835,0,False,False,False,False,False,False,False,2014-02-22,2014-02-22,2014-02-05,mainduck,1,42,1,1,22,22,0,0.02164502,0.002815864,0.002822101,0.0002946068,2.734781e-05,0.0002946648,2.734781e-05,0.0,3.0,2.041756e-05,1.773613e-05,3.50687e-05,3.191021e-05,0.0
DT,DarkToken,1.00051e-05,4.89684e-07,20.431747821,20.431747821,4.65353488372,4.25729412829,4.3765241804,1.22515305345,1.4268891424,62109,1,False,False,False,True,False,False,False,2014-09-17,2014-09-17,2014-09-17,darktoken,1,4,1,1,23,23,0,0.02766798,0.001330981,0.00133236,0.0001057116,1.530643e-05,0.0001057188,1.530643e-05,0.0,4.0,2.780777e-06,2.547747e-06,9.848007e-06,9.63716e-06,0.0
DP,DigitalPrice,0.000399953,8e-08,4999.4125,4999.4125,2105.01578947,24.3355224408,35.9254333754,8.48184239336,8.86694374947,56360,1,False,False,False,False,False,False,False,2014-10-04,2014-10-04,2014-09-21,7vpo,1,76,2,219,18,6,12,0.04575163,0.001320455,0.001322212,0.0001051423,2.004746e-05,0.0001051494,2.004756e-05,9022.71,4.0,1.107206e-06,9.882693e-07,3.986288e-06,3.874083e-06,0.0
CESC,CryptoEscudo,4.76532e-06,9.98965e-08,47.7025721622,11.4997683308,7.564,6.74131978433,4.24205284907,4.6915903658,3.68143977612,33200,3,False,False,False,False,False,False,False,2014-04-03,2014-04-03,2014-03-21,cryptoescudo,1,17,1,1,1,0,1,0.0,0.001827887,0.001830452,2.170469e-05,2.892606e-05,2.170469e-05,2.892622e-05,0.0,inf,1.20365e-06,1.099001e-06,4.75557e-06,4.676444e-06,0.0
CYP,Cypher,4.86949e-05,2.38147e-06,20.4474127325,20.4474127325,15.8483154113,5.21337579478,5.21337579478,1.52967564888,1.52967564888,161275,3,False,False,False,True,False,False,False,2015-04-11,2015-04-11,2015-03-30,Cypher7A69,1,53,1,1,20,20,0,0.05789474,0.001132075,0.001133165,9.065796e-05,1.373117e-05,9.066334e-05,1.373117e-05,0.0,4.0,3.681527e-06,3.171085e-06,1.002073e-05,9.397197e-06,0.0
POT,PotCoin,3.16443e-05,2.85475e-06,11.0847885104,11.0847885104,11.0847885104,3.83864124831,4.24154937742,2.23432665513,2.47459235637,4453766,6,False,False,True,True,False,False,True,2014-02-10,2014-02-10,2014-01-23,SCryptoMiners,1,73,4,3,9,3,6,0.1388889,0.00345417,0.003466078,0.0003257191,4.371999e-05,0.0003258097,4.372058e-05,108.8655,5.0,2.19639e-06,1.977659e-06,8.31366e-06,8.132634e-06,0.0
POP,PopularCoin,4e-08,3.1874e-09,12.5494133149,12.5494133149,1.91123279293,3.76202944581,3.78871976021,2.3454035769,2.51345520826,4389,3,False,False,False,True,False,False,False,2014-04-23,2014-04-23,2014-02-03,cryptojette,1,111,21,5,26,25,1,0.05846154,0.002914516,0.002921608,0.0002976737,3.771777e-05,0.0002977518,3.771807e-05,18889.0,4.0,7.020061e-05,5.612887e-05,0.0001281967,0.0001183722,0.0
TGC,Tigercoin,6.22606e-05,4.7882e-07,130.029238545,130.029238545,94.3342424242,22.6241303338,23.5580355157,4.85174741681,4.85174741681,224374,1,False,False,False,True,False,False,False,2013-12-21,2013-12-21,2013-09-07,mintedstone,1,52,1,6,27,18,9,0.1367521,0.009614121,0.009692102,0.0007488821,9.239761e-05,0.0007493702,9.239958e-05,17.36667,3.0,1.886662e-05,1.544627e-05,5.13352e-05,4.502656e-05,0.0
RPC,RonPaulCoin,0.0477783,2.7e-05,1769.56666667,1769.56666667,1769.56666667,23.4864554859,24.5614748382,1.91780396581,2.01349037819,903710,1,False,False,False,True,False,False,False,2014-01-06,2014-01-06,2013-12-29,colinistheman,1,214,24,203,202,175,27,0.05393035,0.004279942,0.004296398,0.0004350155,5.559391e-05,0.0004351657,5.559446e-05,56469.04,3.0,0.0003112106,0.0002825699,0.0006234124,0.0006128011,0.0
TIPS,FedoraCoin,2.38568e-08,2.239e-10,106.551138901,106.551138901,8.63282069839,12.2553139026,12.2402974873,1.81212487316,1.76447825775,5455317,5,False,False,False,True,False,True,False,2013-12-31,2013-12-31,2013-12-23,MystPhysX,1,57,1,1,75,74,1,0.002522523,0.004562854,0.004579193,0.0004772262,5.998776e-05,0.0004773637,5.99887e-05,35335.98,4.0,4.110584e-05,3.614515e-05,0.0001409343,0.0001343365,1.0
NODE,Node,2.65e-06,1.39977e-07,18.9316816334,18.9316816334,18.9316816334,3.66666395601,4.04099267795,2.65771336655,3.54928144824,458998,2,False,False,False,False,False,True,False,2014-09-13,2014-09-13,2013-05-03,Passion_ltc,1,303,10,4,41,31,10,0.1794872,0.01561659,0.01581587,0.001086595,0.0001550431,0.00108773,0.0001550505,228.0628,3.0,0.0001290837,0.0001032355,0.0003178038,0.0002754228,0.0
BITGOLD,bitGold,7.02033,3.87799,1.81030121274,1.63073109997,1.55069336149,1.36514708345,1.34509809515,1.35653224995,1.36365306631,148648,1,False,False,False,False,False,False,False,2015-01-04,2015-01-04,2014-03-22,Gold-Bars,1,217,3,23,195,193,2,0.006608512,0.001818297,0.001820981,0.000187262,2.883368e-05,0.0001872849,2.883389e-05,517635.7,4.0,5.981171e-05,5.749589e-05,0.0001997191,0.0002048711,0.0
RBY,Rubycoin,0.000368709,8.97101e-07,411.000545089,1.0,1.0,41.4740863767,1.0,28.4540026504,1.0,1922387,4,False,False,True,True,False,False,True,2014-03-20,2014-03-20,2014-02-12,rby,1,7,1,6,14,12,2,0.02564103,0.00246125,0.002466653,0.0002617521,3.476589e-05,0.0002618081,3.476623e-05,19938.17,4.0,1.143977e-05,9.420022e-06,4.026584e-05,3.581045e-05,0.0
DOPE,DopeCoin,2.58826e-05,1.00035e-08,2587.35442595,2587.35442595,43.1376666667,29.6851422214,30.7011985087,5.20105026094,5.19625404325,461046,1,False,False,False,False,False,False,True,2014-02-22,2014-02-22,2014-02-17,userpacman,1,386,29,46,219,187,32,0.03551347,0.002347949,0.002354612,0.0002497375,3.364333e-05,0.0002497819,3.364356e-05,320781.8,4.0,0.00010365,8.739822e-05,0.0003428471,0.0003116544,0.0
SLR,SolarCoin,6.99841e-05,2.52257e-06,27.7431746195,2.31658722277,2.31658722277,4.2122948843,1.41408102141,3.85884266999,1.14686348607,292777,2,False,False,False,False,False,False,True,2014-03-29,2014-03-29,2014-01-24,ddirt,1,29,1,15,14,13,1,0.0989011,0.003387358,0.003397611,0.0003200501,4.291309e-05,0.0003201191,4.291347e-05,45.66667,4.0,5.442121e-06,4.606169e-06,1.879499e-05,1.736104e-05,0.0
SLG,Sterlingcoin,0.000200506,1.07885e-05,18.5851601242,18.5851601242,13.6305914344,7.69730660851,7.69730660851,4.36150568539,4.36150568539,102022,6,False,False,False,True,False,False,True,2014-09-23,2014-09-23,2014-08-03,Sterlingcoin,1,297,1,1,18,18,0,0.0130719,0.001436302,0.001438005,0.0001120604,1.616501e-05,0.0001120675,1.616501e-05,0.0,4.0,5.777283e-06,5.088879e-06,2.107618e-05,2.012894e-05,0.0
NRB,Noirbits,0.000250264,1.50116e-06,166.713741373,166.713741373,67.6389189189,11.900750048,15.3054450394,5.25603743138,5.25603743138,140752,1,False,False,False,True,False,False,False,2013-07-04,2013-07-04,2013-12-03,educatedwarrior,1,20,0,192,9,0,9,0.2222222,0.006617673,0.006653556,5.149861e-05,7.564468e-05,5.149861e-05,7.564574e-05,0.0,inf,2.589323e-06,2.344212e-06,9.986385e-06,9.817055e-06,0.0
WKC,WankCoin,0.000380214,1.01e-06,376.44950495,376.44950495,376.44950495,7.97168433541,8.05681117803,2.25545735188,2.25899087014,327317,1,False,False,False,False,False,False,False,2014-06-25,2014-06-25,2014-05-27,wankcoin,1,12,1,1,16,16,0,0.025,0.001589387,0.001591454,0.0001321469,1.799338e-05,0.0001321618,1.799338e-05,0.0,4.0,5.089883e-06,4.47782e-06,1.649892e-05,1.563367e-05,0.0
QB,Quarkbar,1.18616e-05,2.8e-07,42.3628571429,42.3628571429,35.9442424242,6.33497169858,7.00404938662,3.29551041721,3.90769497387,7599,1,False,False,False,False,False,False,False,2014-05-26,2014-05-26,2014-02-27,QuarkBar,1,26,1,1,14,14,0,0.03296703,0.002134916,0.002138958,0.0002280104,2.38749e-05,0.0002280538,2.38749e-05,0.0,4.0,3.989063e-06,3.450879e-06,1.345496e-05,1.266051e-05,0.0
BDSM,BDSM,1.30072e-06,1e-08,130.072,130.072,5.91236363636,4.6708607252,4.8523764298,2.88366470838,2.92403590295,333,1,False,False,False,False,False,False,False,2014-10-20,2014-10-20,2014-09-20,altcoin.center,1,51,3,12,3,0,3,0.0,0.001323361,0.001324997,1.526764e-05,2.006191e-05,1.526764e-05,2.006202e-05,0.0,inf,9.283072e-07,8.510332e-07,3.6031e-06,3.549626e-06,0.0
NRS,NoirShares,0.000468012,9e-06,52.0013333333,52.0013333333,6.68875232242,6.30824021899,6.9957567145,1.74444980501,1.75705951312,556602,2,False,False,False,True,True,False,False,2014-04-20,2014-04-20,2014-09-06,chocobo,1,73,0,257,39,7,32,0.02560455,0.001349359,0.001351886,0.0001069473,2.034069e-05,0.0001069576,2.034082e-05,164820.5,4.0,5.245063e-06,4.852188e-06,1.513988e-05,1.466751e-05,0.0
AXR,Axron,6.01411e-05,9.69453e-07,62.0361172744,62.0361172744,12.1008249497,9.35447679649,9.82774124558,2.88014345541,3.08090207231,132597,1,False,False,False,True,False,False,False,2014-08-27,2014-08-27,2014-08-15,Project Axron,1,118,1,1,0,0,0,0.0,1.591723e-05,1.591723e-05,1.591723e-05,1.591723e-05,1.591723e-05,1.591723e-05,0.0,inf,9.597845e-07,8.798088e-07,3.734272e-06,3.678028e-06,0.0
EXC,Extremecoin,0.000332038,1.01454e-05,32.7279358133,32.7279358133,18.3890387289,4.22764747675,6.09423032589,1.76975834873,4.32502868415,60584,2,False,False,False,False,False,True,False,2014-01-16,2014-01-16,2013-08-18,CaptChadd,1,883,40,409,295,235,60,0.09272727,0.01005196,0.01016585,0.0007851863,9.560644e-05,0.0007857792,9.560878e-05,139122.6,3.0,0.0004867663,0.0004737873,0.001157875,0.001183072,0.0
SWARM,Swarm,0.000263962,6.54382e-06,40.3376009731,14.6645555556,14.6645555556,5.20611243421,5.07237590223,5.17057183336,4.85566496779,118352,3,False,False,True,False,False,False,False,2014-09-16,2014-09-16,2014-06-25,fractastical,1,143,1,151,11,6,5,0.07272727,0.001513803,0.001515938,0.0001219521,2.249224e-05,0.0001219647,2.249238e-05,64121.33,4.0,2.628827e-06,2.404425e-06,9.761089e-06,9.59757e-06,0.0
HBN,HoboNickels,0.000531163,2.99012e-05,17.7639358955,17.7639358955,17.5475057813,5.778798535,7.43458962088,2.30931858171,2.46771897722,676591,1,False,False,False,True,False,False,False,2013-12-20,2013-12-20,2013-07-25,thundertoe,1,219,35,779,63,39,24,0.1300899,0.01089592,0.01101171,0.0008326275,0.0001004047,0.0008333073,0.0001004073,13292.12,3.0,5.199318e-05,4.334157e-05,0.000121361,0.0001091621,0.0
TCO,TacoCoin,2.94861e-06,5.0898e-09,579.317458446,579.317458446,403.079888451,15.5590469335,13.5376950219,4.593687063,2.43425774142,999,0,False,False,False,False,False,False,False,2014-07-21,2014-07-21,2014-06-15,bassguitarman,1,30,3,31,78,64,14,0.02768284,0.001559906,0.001561764,0.0001251506,2.283025e-05,0.00012516,2.283035e-05,201242.6,3.0,0.0002007174,0.0001678937,0.0001204815,0.0001208976,0.0
GLOBE,Global,0.00190698,8e-08,23837.25,23837.25,23837.25,2.59936950657,1.55858612607,1.46615855842,1.2144716572,626262,1,False,False,False,False,False,False,True,2015-06-18,2015-06-18,2015-06-05,GlobalCurrencyCoin,1,1,1,1,0,0,0,0.0,1.339298e-05,1.339298e-05,1.339298e-05,1.339298e-05,1.339298e-05,1.339298e-05,0.0,inf,8.400592e-07,7.689491e-07,3.236329e-06,3.186082e-06,0.0
VNL,Vanillacoin,0.000250341,2.65549e-05,9.42729966974,1.43733708446,1.43733708446,2.87063959965,1.17943233509,1.90414137502,1.03144656388,386208,2,False,False,True,False,False,False,True,2015-03-06,2015-03-06,2014-12-13,john-connor,1,76,4,1,2,2,0,0.0,0.001223264,0.001224819,9.707277e-05,1.440507e-05,9.708087e-05,1.440507e-05,0.0,4.0,1.474622e-06,1.386266e-06,5.015118e-06,5.040406e-06,0.0
RIN,Ringo,3.29525e-06,4.19455e-07,7.85602746421,3.66138888889,2.99568181818,2.134044137,1.84577824989,1.79597754976,1.61134797374,12821,2,False,False,False,False,False,False,False,2014-08-02,2014-08-02,2014-05-24,homhomhom,1,91,1,77,15,13,2,0.06666667,0.001599525,0.00160153,0.0001335698,2.380396e-05,0.0001335784,2.380408e-05,13224.45,4.0,3.01965e-06,2.698679e-06,1.087222e-05,1.050215e-05,0.0
CLR,Copperlark,0.000841934,1.59171e-06,528.949368918,528.949368918,336.7736,7.74859738088,8.85835807561,3.95998101853,3.95998101853,501671,2,False,False,False,True,False,False,False,2013-11-03,2013-11-03,2013-08-06,vipah,1,85,11,116,52,38,14,0.1386054,0.01022,0.01033379,0.000811674,9.766906e-05,0.0008123219,9.767182e-05,1981.205,3.0,0.0001084004,0.0001074573,0.0002952941,0.0003083469,0.0
RIC,Riecoin,0.00098789,8.30314e-06,118.977880657,118.977880657,29.1668511941,15.2989518446,15.5332453264,4.04447269117,4.07837780725,904409,2,False,False,True,False,True,False,False,2014-02-27,2014-02-27,2013-09-06,gatra,1,116,5,69,22,7,15,0.2121212,0.009526832,0.009637676,0.000750944,9.254425e-05,0.0007514937,9.25471e-05,737.372,4.0,1.676846e-05,1.304676e-05,5.14895e-05,4.404254e-05,1.0
COV,Coven,0.00312465,3.39701e-05,91.9823609586,91.9823609586,91.9823609586,8.04287113174,8.04287113174,2.33019411432,2.33019411432,45742,1,False,False,False,False,False,False,False,2015-04-21,2015-04-21,2015-04-20,CovenDev,1,17,2,1,34,34,0,0.02139037,0.001120766,0.001121835,8.913226e-05,1.362583e-05,8.913831e-05,1.362583e-05,0.0,4.0,1.155624e-05,1.107501e-05,3.443316e-05,3.509317e-05,0.0
FRAC,Fractalcoin,0.00281314,6.74797e-06,416.886856343,416.886856343,183.865359477,41.9817000631,41.9817000631,3.90016250954,3.90016250954,478281,1,False,False,False,True,False,False,False,2014-06-15,2014-06-15,2014-06-13,Fractalcoin,1,1,1,1,3,3,0,0.0,0.001562606,0.001564753,0.0001257623,1.743558e-05,0.0001257738,1.743558e-05,0.0,5.0,1.260404e-06,1.14416e-06,4.828321e-06,4.720762e-06,1.0
HAM,HamRadioCoin,7.69266e-05,1.52483e-06,50.4492959871,31.9579414404,3.94293182983,7.31955784384,7.12214903101,5.4919541866,5.43423998017,15877,4,False,False,False,True,False,False,False,2014-10-26,2014-10-26,2014-11-14,hamhrc,1,43,1,134,44,43,1,0.01162791,0.001248097,0.001249515,0.0001001041,1.926936e-05,0.0001001122,1.926944e-05,67458.58,4.0,8.889966e-06,8.179587e-06,3.056292e-05,3.013389e-05,0.0
NAN,NanoToken,0.000112223,3.20011e-07,350.684820209,350.684820209,255.052272727,13.4716097941,13.4716097941,221.493230135,221.493230135,1295,1,False,False,False,True,False,False,False,2013-07-17,2013-07-17,2013-12-21,camodude009,1,0,0,85,4,2,2,0.5,0.004871532,0.004894479,0.0004920146,6.177142e-05,0.0004922305,6.177243e-05,0.0,4.0,6.713227e-06,5.694847e-06,2.042447e-05,1.864291e-05,0.0
DASH,Dash,0.0250752,0.000340014,73.7475515714,6.98053538818,2.66725099296,2.83828019569,2.46626044082,1.71741235631,1.60556299512,161731143,35,False,False,True,True,False,True,True,2014-02-14,2014-02-14,2014-01-19,eduffield,1,157,9,227,34,28,6,0.03208556,0.003716505,0.003727422,0.000358383,4.667938e-05,0.0003584925,4.667987e-05,23024.97,4.0,1.411577e-05,1.169139e-05,4.531927e-05,4.094588e-05,1.0
THC,HempCoin,4.42751e-06,1.2e-07,36.8959166667,36.8959166667,36.8959166667,8.08557186625,11.5035505424,2.5125012376,2.26107564171,87667,1,False,False,False,False,False,False,True,2014-06-28,2014-06-28,2014-03-09,HempCoin,1,64,1,1,16,16,0,0.05,0.001955653,0.001958425,0.0002070962,2.274692e-05,0.0002071275,2.274692e-05,0.0,4.0,4.39431e-06,4.106886e-06,1.458085e-05,1.478285e-05,0.0
CINNI,Cinni,0.000271064,2.2e-06,123.210909091,123.210909091,106.299607843,10.3935109148,11.4660011398,1.82091305362,1.72153560506,15548816,1,False,False,False,True,False,False,False,2014-04-23,2014-04-23,2014-04-17,CinniCoin,1,40,2,1,52,52,0,0.00678733,0.001679984,0.00168229,0.0001664872,2.019141e-05,0.0001665088,2.019141e-05,0.0,4.0,1.550673e-05,1.681955e-05,5.438501e-05,6.286581e-05,0.0
PHO,Photon,1.00148e-08,2.89e-10,34.6532871972,34.6532871972,19.6599921476,5.8419077978,6.16964814908,3.4913845249,3.71176342512,3258,1,False,False,False,False,False,False,False,2014-05-23,2014-05-23,2014-02-22,photon_coin,1,6,1,1,20,20,0,0.02105263,0.002225794,0.002229857,0.0002363131,2.439084e-05,0.0002363415,2.439084e-05,0.0,4.0,1.163436e-05,1.02397e-05,4.257006e-05,4.067727e-05,0.0
BURST,Burst,9.14996e-06,1.67038e-07,54.7777152504,54.7777152504,54.7777152504,6.08156865539,6.19585702366,3.79102321446,3.86954969981,826312,3,False,False,True,False,False,False,True,2014-08-30,2014-08-30,2014-08-11,burstcoin,1,61,1,1,42,42,0,0.006968641,0.001410179,0.00141166,0.000111876,1.599898e-05,0.000111885,1.599898e-05,0.0,4.0,7.514063e-06,6.740937e-06,2.637116e-05,2.550332e-05,0.0
ZEIT,Zeitcoin,8.8774e-08,1.189e-09,74.6627417998,6.30139125497,6.30139125497,5.44516287254,1.7260796018,1.60531903432,1.07984809563,683454,7,False,False,False,True,False,False,False,2014-03-20,2014-03-20,2014-02-15,ZEITCOIN,1,182,2,1,2,2,0,0.0,0.00238345,0.002388997,0.0002558756,2.543364e-05,0.0002559201,2.543364e-05,0.0,4.0,1.526673e-06,1.36746e-06,5.846521e-06,5.672713e-06,0.0
SWIFT,BitSwift,0.00043585,7.34839e-05,5.93123119486,3.1986877931,2.7240625,2.43267099281,2.05474563628,1.84833142696,2.08486138207,1227069,4,False,False,False,True,False,True,True,2014-10-05,2014-10-05,2014-09-30,BitSwift,1,46,2,1,6,6,0,0.0,0.001292525,0.00129396,0.0001038645,1.512219e-05,0.0001038751,1.512219e-05,0.0,4.0,2.843238e-06,2.596873e-06,1.088385e-05,1.069077e-05,0.0
MEM,Memecoin,3.83356e-05,3.07383e-08,1247.1607083,1247.1607083,216.771464761,17.0379141468,42.6444280854,121.473215872,121.473215872,3524,1,False,False,False,True,False,False,False,2013-06-09,2013-06-09,2013-05-28,tyrion70,1,218,4,36,50,14,36,0.2721631,0.01300911,0.01321486,0.000919656,0.0001228851,0.0009203507,0.000122891,186.6444,3.0,2.548884e-05,2.226136e-05,6.862073e-05,6.601072e-05,0.0
LXC,Librexcoin,0.000192848,1.13958e-05,16.9227259166,15.8525618367,14.9092370968,3.8978053591,4.37561890029,2.62067111135,3.10206133367,2800615,2,False,False,False,True,False,False,True,2014-08-05,2014-08-05,2014-07-22,Librexcoindev,1,55,1,1,23,23,0,0.007905138,0.001452752,0.001454436,0.0001131348,1.643142e-05,0.0001131427,1.643142e-05,0.0,5.0,2.389795e-06,2.170214e-06,9.19131e-06,8.984726e-06,1.0
MZC,MazaCoin,0.000125656,1.1996e-07,1047.48249416,1047.48249416,569.184426879,80.7097335059,84.8945124339,2.10590547111,2.06111353461,4840315,3,False,False,False,True,False,False,True,2014-02-27,2014-02-27,2014-03-06,crazyearner,1,285,25,499,261,157,104,0.08727308,0.002021634,0.002025887,0.0002148758,3.087807e-05,0.0002149207,3.087831e-05,532920.4,3.0,0.0003402192,0.0002951844,0.0004532816,0.0004163149,0.0
SPEC,SPEC,7.11986e-07,5.00276e-08,14.2318640111,14.2318640111,14.2318640111,2.77910959618,2.77910959618,2.72485106885,2.72485106885,50134,6,False,False,False,True,False,False,False,2015-07-27,2015-07-27,2014-01-27,danosphere,1,454,21,27,205,202,3,0.02945959,0.003267853,0.00328101,0.0003143434,4.056171e-05,0.0003144622,4.056203e-05,221741.9,4.0,8.492223e-05,7.971271e-05,0.0002876351,0.0002904111,0.0
DMD,Diamond,0.00329246,0.000110143,29.892594173,29.892594173,2.99031824457,5.64776841819,5.82019071558,3.46166176441,3.46166176441,522211,3,False,False,False,True,False,False,True,2013-12-19,2013-12-19,2013-07-14,JohnLuc,1,50,1,7,17,2,15,0.4705882,0.01173144,0.01185837,0.0008606348,0.0001029997,0.0008611776,0.0001030022,0.0,4.0,5.631692e-06,4.712922e-06,1.890133e-05,1.739852e-05,0.0
BELA,BellaCoin,9.99894e-06,5.98257e-08,167.134525797,167.134525797,15.8713333333,15.9164968384,15.9672157068,3.76062906199,3.75949830657,19203,1,False,False,True,False,False,False,False,2014-03-20,2014-03-20,2014-01-30,twoturtles,1,28,2,1,15,15,0,0.01904762,0.003044847,0.003054986,0.0003054507,2.880018e-05,0.0003055243,2.880018e-05,0.0,4.0,2.55659e-05,2.216261e-05,8.454486e-05,7.927558e-05,0.0
SYNC,Sync,1.40763,0.113491,12.4030099303,12.2922088129,9.41577422958,3.38733892785,3.28657156723,1.92308170904,1.43648898388,1700450,2,False,False,True,True,False,False,False,2014-05-21,2014-05-21,2013-06-25,MstCoin,1,49,5,1,7,7,0,0.2380952,0.01158021,0.01173563,0.0008775554,7.272727e-05,0.0008783831,7.272727e-05,0.0,4.0,1.32472e-05,1.410869e-05,3.921497e-05,4.427381e-05,0.0
DRZ,Droidz,2.14814e-05,1.90384e-06,11.2831960669,4.15324233402,4.15324233402,3.69612924405,1.32567519865,3.23861865623,1.35291398549,19152,3,False,False,False,False,False,False,True,2015-04-27,2015-04-27,2015-04-15,DRZ,1,28,1,1,18,18,0,0.05882353,0.001122006,0.001122976,8.953769e-05,1.364796e-05,8.9543e-05,1.364796e-05,0.0,4.0,2.127658e-06,1.862034e-06,6.941375e-06,6.569357e-06,0.0
SKC,Skeincoin,8.48518e-06,6e-08,141.419666667,141.419666667,45.1711783651,7.48996854722,9.12077256007,2.75848605909,2.89242766398,8205,3,False,False,False,False,False,False,False,2014-03-15,2014-03-15,2013-11-02,Red Kendra,1,34,1,1,21,21,0,0.08571429,0.008998484,0.009071743,0.0007146528,5.790723e-05,0.0007151191,5.790723e-05,0.0,4.0,2.684734e-05,2.23231e-05,8.01038e-05,7.178977e-05,1.0
FLAP,FlappyCoin,4.92666e-08,2.457e-10,200.515262515,200.515262515,30.1085375542,12.8580185984,12.8580185984,2.25771549965,2.25771549965,381439,3,False,False,False,True,False,False,False,2014-02-22,2014-02-22,2014-02-15,flappycoin,1,42,3,1,97,97,0,0.01353093,0.002386242,0.002390563,0.0002569172,2.543364e-05,0.000256961,2.543364e-05,0.0,4.0,7.904275e-05,6.97559e-05,0.0002626307,0.0002503409,0.0
ACOIN,Acoin,0.000166164,9.12e-06,18.2197368421,18.2197368421,18.2197368421,3.6249229467,3.97990381474,2.56683747574,2.76790373748,33283,1,False,False,False,True,False,False,False,2014-09-13,2014-09-13,2014-08-30,A-Coin,1,72,1,1,10,10,0,0.0,0.001370607,0.001372172,0.0001080129,1.560476e-05,0.0001080227,1.560476e-05,0.0,5.0,4.107587e-06,3.738054e-06,1.486067e-05,1.452588e-05,0.0
TTY,Trinity,8.53388e-06,9.94052e-08,85.8494324241,85.8494324241,85.8494324241,4.34022456782,4.50749218696,3.06764484452,2.85087359592,18,0,False,False,False,False,False,False,False,2015-01-18,2015-01-18,2014-07-16,TrinityCoin,1,65,1,1,57,57,0,0.01378446,0.001455378,0.00145687,0.0001145816,1.656671e-05,0.0001145894,1.656671e-05,0.0,4.0,1.198706e-05,1.045852e-05,3.674098e-05,3.487475e-05,1.0
