symbol,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,normalized_total_volume,normalized_total_volume_before_max,normalized_total_volume_orig,normalized_total_volume_orig_before_max,total_volume,total_volume_before_max,total_volume_orig,total_volume_orig_before_max,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade,earliest_trade_date,earliest_mention_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_betweenness_centrality_weighted,user1_satoshi_distance,user1_satoshi_pagerank_unweighted,user1_satoshi_pagerank_weighted,user1_pagerank_unweighted,user1_pagerank_weighted,nontrivial
STEPS,Steps,5.66842e-05,3.24156e-06,17.4867039327,13.906376882,9.2314131419,4.36047779765,6.10359368999,4.86077630727,4.69317417858,1.23686156712,1.88978923606,106063.195755,153793.196135,136.054772383,69.922201734,11666951.5331,5690348.257,3,False,False,False,False,False,False,False,2015-09-19,2015-09-19,2015-09-07,2015-09-19,AltcoinSteps,1,107,1,26,66,54,12,0.06498016,0.001061369,0.001062305,8.096336e-05,1.727632e-05,8.096858e-05,1.727638e-05,141125.5,4.0,1.345801e-05,1.171243e-05,3.764e-05,3.617992e-05,1.0
SPEC,SPEC,7.11986e-07,1.76945e-08,40.2377009805,40.2377009805,35.6165740384,4.94136288914,4.94136288914,4.53391753709,4.53391753709,1.35758495208,6.30880899868,8645083.22121,8860861.02631,221.286347189,6.30880899868,1409148565.06,8860861.02631,1,False,False,False,False,False,False,False,2015-07-27,2015-07-27,2015-06-28,2015-07-27,SpecDevelopment,1,40,1,29,46,45,1,0.02608696,0.001078507,0.001079403,8.309603e-05,1.317627e-05,8.310089e-05,1.317627e-05,152.3167,4.0,6.205063e-06,5.43582e-06,1.951602e-05,1.849045e-05,0.0
IRL,IrishCoin,3.94227e-06,6.1421e-07,6.41843994725,6.41843994725,4.92976010644,2.55278452643,8.96889167721,2.65351469939,2.40515649596,0.0264733551042,0.0294133018454,17819.0324131,19578.4178141,4.87109733916,3.91196914543,3278701.964,2603929.56927,2,False,False,False,False,False,False,False,2015-07-07,2015-07-07,2014-05-17,2015-07-07,riddler_xyz,1,186,1,500,79,27,52,0.03440441,0.00108684,0.001087729,8.38676e-05,1.76692e-05,8.387299e-05,1.766925e-05,80206.29,4.0,3.156215e-06,2.832814e-06,1.117137e-05,1.081177e-05,0.0
INDEX,CoinoIndex,8.94637,0.267988,33.3834723943,33.3834723943,30.1045168368,11.8820908818,20.2819944708,11.1643503871,15.7014451025,0.452209567766,0.880319690775,0.564321178638,0.869042796155,91.7985422566,60.7420586635,114.557199264,59.9639529347,2,False,False,True,False,False,False,False,2015-06-18,2015-06-18,2015-07-21,2015-06-18,sasha35625,1,36,2,220,26,18,8,0.06769231,0.001083105,0.001084156,8.463644e-05,1.776082e-05,8.464131e-05,1.776091e-05,18787.83,3.0,1.236802e-05,1.031857e-05,2.683265e-05,2.452367e-05,0.0
DMD,Diamond,0.00329246,0.000110143,29.892594173,29.892594173,5.07634264534,4.71239824746,4.83462791827,4.30681487071,4.30681487071,2.79912521094,0.0,3661.49143299,0.0,2096.54478299,0.0,2742457.08331,0.0,3,False,False,False,False,False,False,True,2013-12-19,2013-12-19,2013-07-13,2013-12-19,JohnLuc,1,50,1,165,155,138,17,0.07461369,0.004857755,0.004874021,0.0005068539,6.393996e-05,0.0005070228,6.394088e-05,65774.39,3.0,0.0001255358,0.0001031324,0.0003618855,0.0003186059,0.0
CRW,CrownCoin,5.00743e-05,1.06e-06,47.2399056604,47.2399056604,25.1629648241,5.92577651343,6.4342173612,6.04990126205,6.41503061957,0.133185442443,0.646925884138,16091.2639083,24467.8674211,56.3374421533,5.82233295724,6806604.63319,220210.80679,1,False,False,False,False,False,False,False,2014-11-08,2014-11-08,2014-10-07,2014-11-08,jeliman,1,33,3,314,60,53,7,0.02655367,0.001240678,0.001241743,0.0001001473,1.935488e-05,0.0001001525,1.935496e-05,197429.6,3.0,1.42609e-05,1.275865e-05,4.393513e-05,4.25859e-05,0.0
BELA,BellaCoin,9.99894e-06,5.97009e-08,167.483907278,167.483907278,14.2842,16.3802271079,16.4756835182,13.0581753339,13.0597606642,0.0681176984276,0.00639796469187,88958.7145645,5545.47204277,44.8214455654,0.0191938940756,58534834.1834,16636.4161283,1,False,False,True,False,False,False,False,2014-03-20,2014-03-20,2014-01-29,2014-03-20,twoturtles,1,28,2,50,31,30,1,0.03010753,0.00182445,0.001827125,0.0001889858,2.910689e-05,0.0001890142,2.910704e-05,96.66786,4.0,3.364358e-05,3.148897e-05,0.000106107,0.0001065411,0.0
SYNC,Sync,1.39598,0.0600668,23.2404589557,23.2404589557,14.6955472696,4.11799246582,4.61697884407,2.59426850384,2.07162960823,5.40499276423,29.7039963,10.0445582972,60.3291614504,3221.37568748,1930.7597595,5986.55674512,3921.39549428,1,False,False,True,False,False,False,False,2014-05-20,2014-05-21,2014-05-13,2014-05-21,MsCollec,1,1046,4,369,659,282,377,0.02383525,0.001583447,0.00158587,0.0001336904,2.400304e-05,0.0001337007,2.400316e-05,3574027.0,3.0,8.31253e-05,7.322801e-05,0.0002594975,0.0002465082,0.0
SYNC,Sync,1.39598,0.0600668,23.2404589557,23.2404589557,14.6955472696,4.11799246582,4.61697884407,2.59426850384,2.07162960823,5.40499276423,29.7039963,10.0445582972,60.3291614504,3221.37568748,1930.7597595,5986.55674512,3921.39549428,1,False,False,True,False,False,False,False,2014-05-20,2014-05-21,2014-05-13,2014-05-21,MsCollec,1,1046,4,369,659,282,377,0.02383525,0.001583447,0.00158587,0.0001336904,2.400304e-05,0.0001337007,2.400316e-05,3574027.0,3.0,8.31253e-05,7.322801e-05,0.0002594975,0.0002465082,0.0
DRZ,Droidz,2.9923e-05,1.83318e-06,16.3230015601,11.6008498166,10.8115822638,3.26407462692,25.6072048821,4.53852382917,3.37354825608,0.99473158385,0.928967785823,150874.344048,146234.956359,253.656553882,218.307429668,38472957.7321,34365214.7444,3,False,False,False,False,False,False,True,2015-04-27,2015-04-27,2015-04-14,2015-04-27,DRZ,1,28,1,13,143,143,0,0.006402049,0.001112252,0.001113155,8.826697e-05,1.360174e-05,8.827307e-05,1.360174e-05,0.0,4.0,1.799827e-05,1.585299e-05,6.276891e-05,5.966242e-05,0.0
SKC,Skeincoin,8.48518e-06,6e-08,141.419666667,141.419666667,65.2706153846,9.20361371606,11.9637470475,7.0154974464,7.78270903142,0.0256910153084,0.0708196034462,21241.1819539,19494.2440284,17.0074521341,2.40786651717,14061662.4535,662804.296966,2,False,False,False,False,False,False,False,2014-03-15,2014-03-15,2013-11-01,2014-03-15,Red Kendra,1,34,1,134,118,114,4,0.02810372,0.001831628,0.001833938,0.0001955756,2.965283e-05,0.0001956,2.965301e-05,156433.2,4.0,0.0001090201,0.0001082346,0.0003310537,0.000350638,1.0
GRS,GroestlCoin,1.1489e-05,1.65181e-07,69.5540043952,69.5540043952,5.77336683417,4.69051278981,4.72213222372,2.75921608645,2.8127663462,1.13604918129,23.7581052846,272835.336061,2191954.98931,722.5272793,47.5162105692,173523273.735,4383909.97862,1,False,False,True,False,False,False,False,2014-04-11,2014-04-11,2014-03-22,2014-04-11,gruve_p,1,9,1,20,194,194,0,0.008119224,0.001709501,0.001711398,0.0001709373,2.051619e-05,0.0001709517,2.051619e-05,0.0,4.0,0.0001130026,0.0001006075,0.0003758429,0.0003621287,0.0
ACOIN,Acoin,0.000166164,4.52e-06,36.7619469027,36.7619469027,30.0477396022,4.81587315965,6.18513253274,4.45094387363,4.92820249708,0.257024534786,0.509110288391,6884.77515273,7443.66737566,123.114752162,30.0375070151,3297807.29816,439176.375164,0,False,False,False,False,False,False,False,2014-09-13,2014-09-13,2014-08-29,2014-09-13,A-Coin,1,72,1,15,80,80,0,0.008860759,0.00132597,0.001327099,0.0001060954,1.538249e-05,0.0001061023,1.538249e-05,0.0,4.0,1.572627e-05,1.421123e-05,5.615793e-05,5.454041e-05,0.0
TTY,Trinity,8.53388e-06,1e-08,853.388,853.388,426.860475585,12.4920177506,14.9596895426,127.32752201,139.579809851,0.0012061653799,0.0130373377235,17996.2747259,6585.74345237,0.425776379106,0.0391120131705,6352684.97824,19757.2303571,1,False,False,False,False,False,False,False,2015-01-18,2015-01-18,2014-07-15,2015-01-18,TrinityCoin,1,65,1,187,136,128,8,0.02200436,0.001161499,0.001162381,9.360615e-05,1.86788e-05,9.361148e-05,1.867888e-05,139133.3,3.0,2.943635e-05,2.601869e-05,9.252172e-05,8.825673e-05,1.0
XDN,DigitalNote,1.08624e-06,1.99912e-08,54.3359077994,7.58145118513,7.38250745903,2.84982085761,5.01437133183,3.7257665653,2.09645476478,21.1333525128,21.9537556937,72486686.3722,93335387.8704,11876.9441122,7639.90698141,40737517741.2,32480714978.9,4,False,False,True,False,False,False,True,2014-06-24,2014-06-24,2014-09-19,2014-06-24,dNote,1,24,1,25,148,148,0,0.01213458,0.001508366,0.001509866,0.0001223683,1.718715e-05,0.0001223762,1.718715e-05,0.0,3.0,5.04091e-05,4.163846e-05,0.0001491687,0.0001341467,0.0
BUK,CryptoBuck,0.0002773,1.01e-05,27.4554455446,11.030230708,5.15427509294,5.02858025666,16.9389675299,4.24732030326,2.46134379191,0.0437668693122,0.0275334131704,670.36391143,575.262134847,20.045226145,9.96709556768,307026.671435,208244.892815,0,False,False,False,False,False,False,False,2014-10-04,2014-10-04,2013-08-31,2014-10-04,CryptoBuck,1,114,6,411,113,105,8,0.05946313,0.001277186,0.001278287,0.0001029764,1.982727e-05,0.0001029824,1.982735e-05,106752.6,3.0,8.946965e-05,7.486418e-05,0.0002132965,0.0001916836,0.0
BUN,BunnyCoin,1.87373e-09,1.42947e-11,131.078651528,26.5610780192,10.9937454528,8.05007849425,8.36575020747,7.76235734814,7.54422303327,0.0626192014585,0.0693473244939,259414439.954,374443849.311,30.2450743044,1.73368311235,1.25297174498e+11,9361096232.76,2,False,False,False,False,False,False,False,2014-09-11,2014-09-11,2014-04-29,2014-09-11,shibebunny,1,104,11,219,95,90,5,0.02630977,0.001321182,0.001323062,0.000105932,2.025292e-05,0.00010594,2.025299e-05,429215.6,3.0,3.611834e-05,3.342755e-05,0.0001019373,0.0001006773,0.0
XDQ,Dirac,0.00142729,3.46e-06,412.511560694,412.511560694,411.322766571,8.77306041871,9.09749407765,16.0136502652,16.3010252116,0.789090551053,2.45820614886,8853.29548454,2867.66771419,466.352515673,12.2910307443,5232297.63136,14338.338571,2,False,False,False,False,False,False,True,2014-05-26,2014-05-26,2014-05-19,2014-05-26,coinweaver,1,76,4,101,157,156,1,0.01290217,0.00157501,0.001577053,0.0001322574,2.375714e-05,0.0001322713,2.375727e-05,255368.4,3.0,0.0001069253,9.702916e-05,0.0002982171,0.0002897378,0.0
XDP,Dogeparty,0.000389831,4.02e-05,9.69728855721,9.69728855721,8.10122610141,2.55185277431,3.21853657922,2.24698384808,2.71512123877,0.429219930094,1.88732439439,2474.02143543,7130.24806037,213.322305257,84.9295977474,1229588.65341,320861.162716,1,False,False,True,False,False,False,False,2014-08-28,2014-08-28,2014-07-23,2014-08-28,dogeparty,1,1,1,36,19,19,0,0.04093567,0.001356192,0.001357698,0.0001079821,1.564921e-05,0.0001079922,1.564921e-05,0.0,4.0,4.850959e-06,4.299226e-06,1.552264e-05,1.474828e-05,0.0
GEO,GeoCoin,0.000608541,5.4309e-05,11.2051593659,11.2051593659,11.2019210414,6.38922867938,24.8280537958,5.32976702921,6.93014624103,2.05224357446,2.50763601398,17974.1055066,21020.315075,654.665700253,574.248647202,5733739.65659,4813652.15218,4,False,False,True,False,False,False,True,2015-02-21,2015-02-21,2013-08-18,2015-02-21,MaGNeT,1,2455,51,1341,1457,950,507,0.03352317,0.001137009,0.001138404,9.193235e-05,1.846573e-05,9.194026e-05,1.846581e-05,26878540.0,2.0,0.001047088,0.0009653949,0.001156954,0.001258552,0.0
FIBRE,Fibre,0.0011103,4.66691e-05,23.7909023315,23.7909023315,14.7528959684,2.71663877133,2.94356696878,2.27006476091,1.9858718877,4.38510675027,23.0115155054,8965.57354463,56050.5481641,2166.24273463,782.391527184,4428993.33105,1905718.63758,2,False,False,True,False,False,False,True,2014-08-30,2014-08-30,2014-08-13,2014-08-30,killakem,1,179,3,60,99,91,8,0.02762317,0.001360428,0.001362476,0.0001077896,2.052307e-05,0.0001078019,2.052313e-05,74709.95,4.0,1.865728e-05,1.740543e-05,6.275841e-05,6.252248e-05,1.0
LIMX,LimeCoinX,4.79991e-05,4.00087e-07,119.971656165,28.8492538121,10.6465457965,9.04517181711,14.5916443972,3.68713207231,2.85353893229,0.886170249289,0.726062998414,68072.6669391,52968.1297802,512.206404089,299.864018345,39346001.4908,21875837.5992,4,False,False,False,False,False,False,True,2014-06-08,2014-06-08,2014-06-03,2014-06-08,IParn,1,234,3,65,269,261,8,0.00936303,0.001560276,0.00156269,0.0001264546,2.312261e-05,0.0001264646,2.312273e-05,511254.0,4.0,8.474441e-05,8.396237e-05,0.000273009,0.0002890714,0.0
KEY,KeyCoin,0.00234291,1.54686e-05,151.46231721,151.46231721,63.0192292692,20.4102649718,25.1882334312,4.25770124959,5.51301371203,11.3500102915,223.864074319,20626.0389861,270680.294002,6094.95552653,3581.8251891,11076182.9355,4330884.70404,0,False,False,False,False,False,False,False,2014-07-18,2014-07-18,2014-07-15,2014-07-18,keycoin,1,15,1,3,136,136,0,0.004139434,0.00144508,0.0014465,0.0001139321,1.654342e-05,0.0001139408,1.654342e-05,0.0,4.0,3.327262e-05,2.922763e-05,9.678639e-05,9.189346e-05,1.0
TAGR,TAGRcoin,4.89775e-07,2.99883e-08,16.3322028925,16.3322028925,2.57876751998,3.58123159061,7.85837977242,2.23895037676,2.2338462016,0.17027337807,0.408067471613,778385.266665,1608995.37774,29.7978411622,17.5469012794,136217421.666,69186801.2427,1,False,False,False,False,False,False,False,2015-07-16,2015-07-16,2015-06-18,2015-07-16,Tagr.Dev,1,43,1,28,26,26,0,0.03692308,0.001083282,0.00108421,8.361671e-05,1.322769e-05,8.362127e-05,1.322769e-05,0.0,4.0,3.039011e-06,2.690467e-06,9.97454e-06,9.551569e-06,0.0
OSC,OpenSourcecoin,2.4962e-05,5.1e-07,48.9450980392,48.9450980392,45.3854545455,9.75320531795,11.6929973267,6.06099509529,6.58837696139,0.150765675208,0.845205419707,36607.2437295,91653.1866494,99.5053456375,45.6410926642,24160780.8615,4949272.07907,0,False,False,False,False,False,False,False,2014-03-15,2014-03-15,2013-08-06,2014-03-15,r3wt,1,2662,86,307,1535,1222,313,0.02936491,0.001833415,0.001836927,0.0001955989,2.965302e-05,0.0001956305,2.965322e-05,20020460.0,2.0,0.0008268415,0.0009354942,0.001992452,0.002352141,0.0
UNIC,UniCoin,9.70511e-07,2.10043e-07,4.62053484287,3.88843658975,1.86709619332,2.21398509731,2.43399175139,1.77118549081,1.84633749641,0.00513943052908,0.0191233473585,9379.47615653,30651.6850302,1.06386211952,0.363343599812,1941551.5644,582382.015573,1,False,False,False,False,False,False,False,2015-06-14,2015-06-14,2013-12-30,2015-06-14,Teamunicoin,1,36,1,531,91,91,0,0.02710623,0.001082273,0.001083052,8.487491e-05,1.33697e-05,8.487902e-05,1.33697e-05,0.0,3.0,2.767978e-05,2.315566e-05,7.16622e-05,6.465835e-05,0.0
XRA,Ratecoin,6.27954e-06,7.99978e-08,78.4964086512,10.0268893608,6.41019908801,3.11072067693,4.55190106049,4.87883564433,2.49611907774,2.26757222247,2.97038222731,1761771.11462,3287209.18325,442.176583382,231.68981373,343545367.351,256402316.294,1,False,False,False,False,False,False,False,2015-06-26,2015-06-26,2015-07-12,2015-06-26,presstab,1,861,2,564,132,86,46,0.05127196,0.001081189,0.001082214,8.42876e-05,1.772217e-05,8.429223e-05,1.772224e-05,225463.5,4.0,2.753528e-05,2.458983e-05,7.55591e-05,7.217988e-05,0.0
VGC,VegasCoin,2.6752e-05,1e-08,2675.2,2675.2,891.733333333,21.2839999212,35.3244893611,26.7128669215,30.9636047695,0.125937125497,0.217833927944,125752.903479,65684.5325614,76.9475836788,15.2483749561,76835024.0259,4597917.2793,1,False,False,False,False,False,False,False,2014-05-06,2014-05-06,2014-02-15,2014-05-06,Byates,1,11,1,80,55,54,1,0.01279461,0.001617965,0.00161989,0.0001452801,2.53449e-05,0.0001452964,2.534507e-05,123517.8,4.0,1.784864e-05,1.570326e-05,6.12093e-05,5.816162e-05,0.0
FUND,Cryptofund,0.000418836,0.00013493,3.1040984214,3.1040984214,2.80452381431,1.73384485916,2.32564210181,1.30509293023,1.92885767322,2.61809246416,12.6194548941,8157.97583219,34542.1899079,280.135893665,227.150188094,872903.414045,621759.418343,1,False,False,False,False,False,False,False,2015-09-21,2015-09-21,2015-09-03,2015-09-21,sasha35625,1,68,5,315,45,36,9,0.04848485,0.001060269,0.001061167,8.08526e-05,1.72662e-05,8.085679e-05,1.726627e-05,39727.08,3.0,1.526206e-05,1.288485e-05,3.559141e-05,3.302823e-05,0.0
SHELL,ShellPay,0.000777125,5.8231e-05,13.3455547732,13.3455547732,12.6629047974,2.65244613592,2.65244613592,2.53314293484,2.53314293484,1.36312710584,17.7871477826,4443.29521949,22888.3999132,276.714802485,17.7871477826,901988.929556,22888.3999132,1,False,False,False,False,False,True,False,2015-06-18,2015-06-18,2015-05-08,2015-06-18,ShellCoin,1,50,1,41,134,133,1,0.01391539,0.00108332,0.001084152,8.47294e-05,1.335327e-05,8.473405e-05,1.335327e-05,72.575,4.0,1.307688e-05,1.171424e-05,4.492507e-05,4.36092e-05,0.0
EFL,Electronic Gulden,0.000253738,2.5076e-06,101.187589727,101.187589727,4.87953000452,7.86223137714,7.98858397663,8.38165082205,8.68674597072,1.67559926159,20.4865524348,55349.5650174,186664.325788,1092.49071856,122.919314609,36087916.3913,1119985.95473,4,False,False,False,False,False,False,True,2014-03-26,2014-03-26,2014-03-19,2014-03-26,ElectronicGulden,1,53,2,7,136,136,0,0.01230937,0.001773176,0.001775298,0.000179562,2.135201e-05,0.0001795824,2.135201e-05,0.0,3.0,5.806241e-05,4.851337e-05,0.000172527,0.000158681,0.0
XRP,Ripple,0.000106796,4.56008e-06,23.4197645655,23.4197645655,7.65140388459,3.57430189115,4.01149033943,3.90894042213,3.90894042213,1490.75213484,0.0,54564415.1394,0.0,1320806.39146,0.0,48344071813.5,0.0,17,False,True,True,False,True,False,True,2013-08-04,2013-08-04,2013-09-26,2013-08-04,Stefan Thomas,1,53,7,903,68,44,24,0.234965,0.01054257,0.01067062,0.0008116879,9.818719e-05,0.0008123956,9.81901e-05,18391.03,3.0,0.0001471466,0.0001401731,0.0001929582,0.0001783748,0.0
UNIT,Universal Currency,8.11348e-06,8e-08,101.4185,101.4185,28.9879988996,5.14222220302,10.3877757621,6.780381015,10.5140493286,0.43406922981,0.711682103135,362748.754542,265232.259374,106.346961304,54.0878398383,88873444.8628,20157651.7124,2,False,False,False,False,False,False,True,2015-05-06,2015-05-07,2015-04-25,2015-05-07,carboncredit,1,26,3,49,55,55,0,0.02626263,0.001102324,0.001103829,8.73183e-05,1.354023e-05,8.732592e-05,1.354023e-05,0.0,4.0,8.078024e-06,7.41781e-06,2.773554e-05,2.729752e-05,0.0
ULTC,Umbrella-LTC,0.00201269,3.40917e-06,590.375369958,590.375369958,464.82448037,27.4605833472,43.5978330181,7.85109280243,8.83774726554,1.72828340755,5.36534178496,6741.68074644,7151.77540989,850.315436513,284.363114603,3316906.92725,379044.096724,0,False,False,False,False,False,False,False,2014-08-31,2014-08-31,2014-07-12,2014-08-31,Umbrella Holdings,1,173,3,50,198,195,3,0.007769605,0.001356968,0.001358858,0.0001076298,2.05029e-05,0.0001076366,2.050302e-05,669157.4,3.0,4.653938e-05,4.027647e-05,0.0001269651,0.0001217625,0.0
MARYJ,MaryJane,6.999e-05,1.51098e-06,46.3209307866,22.5774193548,17.4975,5.44725148343,12.3895192853,5.00371546398,3.7756686475,3.41415802667,5.23701070628,244084.516567,382497.832138,1567.09853424,1408.75587999,112034793.104,102891916.845,2,False,False,False,False,False,False,True,2014-10-04,2014-10-04,2014-09-23,2014-10-04,MaryJ,1,22,1,11,66,65,1,0.01305361,0.001276879,0.001278106,0.000102971,1.982723e-05,0.0001029776,1.98273e-05,53724.91,4.0,8.607681e-06,7.5659e-06,3.007549e-05,2.87479e-05,0.0
ANC,Anoncoin,0.0111809,0.000149633,74.7221535357,54.3310721505,37.1668384137,8.09083209035,9.59172561149,11.7151447754,11.7151447754,15.3286481236,0.0,16061.0802332,0.0,13887.7552,0.0,14551338.6913,0.0,4,False,False,False,False,True,False,False,2013-07-14,2013-07-14,2013-06-06,2013-07-14,meeh,1,83,3,76,57,54,3,0.1402597,0.01177833,0.01188402,0.0008576423,0.0001031045,0.0008581734,0.0001031075,4950.483,3.0,0.0001451907,0.0001300857,0.0002258661,0.0002006852,1.0
SJCX,Storjcoin X,0.000164769,1.9649e-05,8.38561758868,6.42086394014,4.13228301433,2.49335944518,3.13341684794,2.72467874234,2.67305606427,10.0633296861,12.6597370795,166410.796162,214653.895746,5081.98149149,1683.74503158,84037452.062,28548968.1343,4,False,False,True,False,False,False,True,2014-08-20,2014-08-20,2014-07-20,2014-08-20,Storj,1,28,1,64,54,53,1,0.03047896,0.001373385,0.001375377,0.0001104933,2.082306e-05,0.000110501,2.08232e-05,40449.83,3.0,1.151197e-05,9.469586e-06,3.05756e-05,2.764054e-05,0.0
NVC,Novacoin,0.0624351,0.00130492,47.8459215891,47.8459215891,30.3252301042,5.78338275977,8.16332462866,13.5077841934,13.5077841934,217.776943493,0.0,47115.8683978,0.0,214292.512397,0.0,46362014.5034,0.0,5,True,False,False,False,False,False,False,2013-04-28,2013-04-28,2013-02-11,2013-04-28,xorxor,1,257,6,117,216,165,51,0.08567164,0.01502631,0.01529209,0.001129147,0.000161482,0.001130298,0.0001614941,179391.8,3.0,0.0006251591,0.0005756145,0.001460171,0.001461032,0.0
FRSH,FreshCoin,2.9e-05,1.80552e-06,16.0618547565,14.2156862745,5.88235294118,3.30824589318,9.55002248065,2.32214747407,2.36588393133,0.258427430109,0.690410118575,20693.3311744,54997.3975174,127.921577904,120.821770751,10243198.9313,9624544.56555,2,False,False,False,False,False,True,False,2014-08-22,2014-08-22,2014-06-30,2014-08-22,savale,1,281,5,243,376,300,76,0.01710917,0.001362798,0.001364571,0.0001093721,2.074581e-05,0.0001093783,2.074589e-05,1195855.0,3.0,7.843307e-05,6.853719e-05,0.0002283703,0.0002170296,0.0
JLH,jl777hodl,0.000391517,2.35006e-05,16.6598725139,16.6598725139,16.3643469175,2.66118098425,3.10233258403,2.11919238432,2.26390020064,1.9725120748,4.97499137364,10676.7587791,21716.4812526,1051.34893587,308.449465166,5690712.42925,1346421.83766,2,False,False,True,False,False,False,False,2014-07-23,2014-07-23,2014-07-18,2014-07-23,EvilDave,1,459,3,219,145,30,115,0.09129759,0.001435223,0.001437446,0.0001123921,2.155153e-05,0.0001124017,2.155163e-05,147762.2,4.0,5.620756e-06,4.535296e-06,1.842426e-05,1.612852e-05,0.0
HNC,Helleniccoin,0.00119734,2.49905e-06,479.118064865,479.118064865,424.754336798,32.3871035357,53.9183499958,48.1793577815,47.6107177878,2.57941268649,9.94202708694,103792.11142,346252.883449,438.500156703,308.202839695,17644658.9415,10733839.3869,1,False,False,False,False,False,False,False,2015-07-21,2015-07-21,2015-02-08,2015-07-21,helleniccoin,1,2,1,163,32,32,0,0.05040323,0.001078605,0.001079461,8.340796e-05,1.320655e-05,8.341246e-05,1.320655e-05,0.0,4.0,5.295891e-06,4.66362e-06,1.642423e-05,1.569205e-05,0.0
