coin,earliest_trade_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_satoshi_distance,user1_satoshi_pagerank_weighted,user1_pagerank_weighted,nontrivial,slug,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,total_volume,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade
ELT,2014-06-12,2014-05-26,electron-coin,1,17,1,1,12,12,0,0.01515152,0.001591135,0.0015933229999999998,0.000132753,1.803947e-05,0.000132768,1.803947e-05,4.0,2.8638490000000003e-06,9.977539999999998e-06,0.0,electron,Electron,0.00020349400000000003,5.2e-07,391.3346153846154,391.3346153846154,369.98909090909086,29.24970029709825,29.24970029709825,1.9325326051158203,1.9325326051158203,76464,1,False,False,False,False,False,False,False,2014-06-12
LEA,2015-04-19,2015-03-31,tattooman67,1,30,1,92,13,10,3,0.05128205,0.001130713,0.001131759,9.056818000000002e-05,1.8190070000000002e-05,9.057339e-05,1.819014e-05,4.0,8.850048000000001e-06,2.893652e-05,0,leacoin,LeaCoin,1.19962e-07,9.997e-09,11.999799939981994,11.999799939981994,11.9962,3.325139180366361,3.6063207692872203,3.0865686074125245,3.3665099212127454,155,2,False,False,False,False,False,False,False,2015-04-19
MEC,2013-07-07,2013-05-30,kimoto,1,73,3,1,37,37,0,0.1921922,0.01282418,0.01295779,0.000893609,7.916403e-05,0.0008942208999999999,7.916403e-05,3.0,5.3473019999999996e-05,0.0001522995,0.0,megacoin,Megacoin,0.00228592,2.60914e-05,87.61201008761508,87.61201008761508,38.293452696047225,11.451302666651756,10.147032696919245,5.18793764762386,5.18793764762386,13129071,10,False,False,False,True,True,True,False,2013-07-07
HIRO,2014-03-26,2014-04-14,dupee419,1,229,3,230,164,21,143,0.1030069,0.001713135,0.001716346,0.00016862369999999998,2.7107290000000003e-05,0.000168646,2.7107459999999995e-05,4.0,9.502026e-06,2.727991e-05,0.0,hirocoin,Hirocoin,3.89347e-05,1.9974900000000003e-08,1949.1812224341547,1949.1812224341547,1297.8233333333335,27.337211051437244,28.200227769581836,2.4029661621469325,2.455666060574543,368913,2,False,False,True,False,False,False,False,2014-03-26
NAUT,2014-05-15,2014-05-02,BK_PHI,1,80,1,1,18,18,0,0.02614379,0.0016408000000000002,0.0016434470000000001,0.00014815709999999998,1.931994e-05,0.0001481747,1.931994e-05,4.0,1.731624e-05,5.956128000000001e-05,0.0,nautiluscoin,NautilusCoin,0.0008102939999999999,3.65042e-05,22.197281408714613,22.197281408714613,1.379517344115769,7.678565019090946,7.8184404447194655,3.478210269239851,3.467471784203301,2170560,4,False,False,True,True,False,False,True,2014-05-15
CIRC,2015-06-18,2015-06-01,CryptoCircuits,1,31,2,1,10,10,0,0.02222222,0.001097039,0.001098072,8.612014e-05,1.3414e-05,8.61249e-05,1.3414e-05,6.0,1.047966e-06,4.338417e-06,0,cryptocircuits,CryptoCircuits,8.99396e-05,2.47109e-05,3.639673180661165,3.639673180661165,3.639673180661165,1.404587679037638,1.3325486151277457,1.3033748373580407,1.182392409177777,121605,6,False,False,False,True,False,False,True,2015-06-18
GDC,2013-12-17,2013-12-17,binaryclock,1,25,2,2,12,5,7,0.04545455,0.00493745,0.004976085,4.558715999999999e-05,6.556586999999999e-05,4.558715999999999e-05,6.556725000000001e-05,inf,7.668444e-06,3.2192940000000004e-05,0.0,grandcoin,GrandCoin,3.99441e-06,6e-08,66.57350000000001,66.57350000000001,49.930125,12.367732367388726,12.367732367388726,2.6599863298841027,2.6599863298841027,504329,1,False,False,False,True,False,False,False,2013-12-17
VIRAL,2015-05-08,2014-03-07,maco,1,624,30,282,421,328,93,0.02905535,0.001985731,0.00199004,0.00021187419999999998,3.069513e-05,0.0002119135,3.069537e-05,3.0,0.000196535,0.0004718509,0,viral,Viral,0.000135751,2.6496999999999997e-05,5.123259236894744,5.123259236894744,5.123259236894744,1.8492660864424209,1.8725659330216593,1.5503141756157672,1.5153000753767878,372240,3,False,False,False,False,False,False,True,2015-05-08
IFC,2013-07-10,2013-06-06,fisheater,1,387,12,29,172,107,65,0.1825685,0.01254348,0.01270873,0.0008689625999999999,0.0001186293,0.000869597,0.00011863370000000001,3.0,0.0001897618,0.000544443,0.0,infinitecoin,Infinitecoin,1.9359999999999999e-07,2.4629000000000003e-09,78.6065207682001,9.91696590018492,9.91696590018492,4.742143769114135,2.1760511701729714,1.6668591550031928,1.6300208794878206,11978751,7,False,False,True,True,False,True,False,2013-07-10
MSC,2013-12-24,2013-12-12,prophetx,1,140,4,218,67,21,46,0.1044776,0.0055027340000000004,0.005532382,0.0005793667,6.937904999999999e-05,0.0005796183,6.938026e-05,3.0,2.524037e-05,5.581888000000001e-05,0.0,mastercoin,Mastercoin,0.24719499999999997,0.0030001,82.39558681377288,82.39558681377288,20.599583333333328,6.5202086155400885,6.6842950646174275,1.8166015693805335,1.8166015693805335,5284092,4,False,False,True,False,False,True,False,2013-12-24
QCN,2014-05-26,2014-05-09,OracionSeis,1,232,10,348,86,67,19,0.08492507,0.0016369720000000002,0.00163974,0.0001436371,2.498905e-05,0.0001436493,2.498922e-05,4.0,5.391794e-05,0.0001517205,0.0,quazarcoin,QuazarCoin,0.00809988,4e-06,2024.9700000000007,2024.9700000000007,2024.9700000000007,56.82300915784008,56.82300915784008,2.176986166647156,2.176986166647156,211742,1,False,False,False,False,False,False,False,2014-05-26
KARM,2014-02-08,2014-02-04,Karmagood,1,19,1,1,9,9,0,0.0,0.0028380890000000002,0.002845653,0.0002965088,2.758697e-05,0.0002965782,2.758697e-05,4.0,7.1491380000000005e-06,2.165252e-05,0.0,karmacoin,Karmacoin,7.83795e-08,1.3774e-09,56.90394947001597,56.90394947001597,56.90394947001597,7.899090675636076,10.352067395376585,2.5622500831365125,2.4500081783915197,2148101,5,False,False,False,True,False,False,False,2014-02-08
EAC,2013-12-28,2013-12-21,earthcoin,1,30,3,1,22,19,3,0.04329004,0.004871867,0.004894324,0.0004919853,6.177099e-05,0.0004921694,6.177231e-05,4.0,1.8003829999999997e-05,6.323772e-05,0.0,earthcoin,EarthCoin,7.77326e-06,1.1388100000000001e-08,682.5774273144774,682.5774273144774,77.64253465979462,28.894301212777638,29.84033369220861,4.1140206938242185,4.1603959455982595,4843651,5,False,False,False,True,True,False,False,2013-12-28
PXL,2015-04-07,2015-03-11,PLX_Dev,1,42,1,1,17,17,0,0.03676471,0.001135921,0.001136919,9.106012e-05,1.383336e-05,9.106704e-05,1.383336e-05,4.0,2.231055e-06,8.482145000000001e-06,0,phalanx,Phalanx,1.16975e-05,2.00121e-08,584.5213645744325,584.5213645744325,11.93622448979592,10.016664612954283,10.016664612954283,2.322378217719045,2.322378217719045,17289,1,False,False,False,False,False,False,False,2015-04-07
PXC,2013-07-04,2013-11-12,ghostlander,1,19,0,204,50,25,25,0.1641156,0.008630836,0.008695844,0.0007021832000000001,8.417743000000001e-05,0.0007025903,8.417918e-05,3.0,2.4054810000000003e-05,6.796412e-05,0.0,phoenixcoin,Phoenixcoin,0.000493133,6.00652e-07,820.9961841465608,820.9961841465608,758.6661538461537,20.00040815900881,24.65155846930828,32.42435137468083,32.42435137468083,180270,2,False,False,False,True,False,False,False,2013-07-04
TB,2015-05-15,2015-05-12,TeleBetteam,1,9,1,1,42,42,0,0.05110337,0.001104851,0.00110577,8.734141999999999e-05,1.3500379999999997e-05,8.734779e-05,1.3500379999999997e-05,4.0,3.811678e-06,1.4097739999999998e-05,0,telebet,TeleBET,0.000100008,1.5500799999999999e-06,64.51796036333607,64.51796036333607,41.15555555555555,3.771696275790152,5.3737773427583875,1.3325489346295036,1.5160996083174314,12074,2,False,False,False,False,False,False,False,2015-05-15
AC,2014-04-20,2014-04-12,AsiaCoin,1,61,1,1,5,5,0,0.0,0.0017161779999999998,0.001719227,0.00016991509999999998,2.043819e-05,0.0001699335,2.043819e-05,5.0,2.8591269999999996e-06,1.0368900000000002e-05,0.0,asiacoin,AsiaCoin,1.8921700000000002e-05,3.6807899999999997e-07,51.40662738162187,51.40662738162187,9.794448930575397,11.431448268159444,12.931069043162287,1.5104311986492125,1.4379082128582297,4122258,3,False,False,False,True,False,True,False,2014-04-20
ICN,2014-02-17,2013-12-24,speedminer,1,54,4,1,1,0,1,0.0,0.004414217,0.00443081,4.182176e-05,4.1823500000000004e-05,4.182176e-05,4.1823500000000004e-05,inf,1.9276240000000002e-06,8.085125e-06,0,icoin,iCoin,3.59789e-05,1.3e-07,276.76076923076926,276.76076923076926,94.68131578947369,8.149504796331982,9.390679063375707,1.6640190693870631,1.9585981654737423,25014,1,False,False,False,False,False,False,False,2014-02-17
ICB,2014-07-16,2014-07-02,Icebergcoin,1,91,1,1,40,40,0,0.01538462,0.001476672,0.001478238,0.00011826620000000001,1.6926199999999997e-05,0.000118273,1.6926199999999997e-05,4.0,4.563747e-06,1.703895e-05,0.0,icebergcoin,IcebergCoin,2.54961e-05,7.990309999999999e-07,31.90877450311691,31.90877450311691,7.507597083662148,4.55962810982257,4.628967046620859,1.3889990920706334,1.324936708969982,92466,2,False,False,False,True,False,False,False,2014-07-16
METAL,2015-01-28,2014-11-28,MetalCoinTeam,1,65,1,1,21,21,0,0.03333333,0.001237207,0.001238484,9.828601e-05,1.4512520000000002e-05,9.829276e-05,1.4512520000000002e-05,4.0,2.760176e-06,1.0103e-05,0.0,metalcoin,MetalCoin,1.69977e-06,9.89886e-08,17.17137124881047,5.6659000000000015,3.9529534883720934,2.415923016295357,1.8140896522143561,2.0615565836112606,1.7256802251476244,16965,1,False,False,False,False,False,False,True,2015-01-28
START,2014-06-15,2014-06-14,startcoinproject,1,2,1,1,11,11,0,0.05454545,0.001557065,0.00155907,0.00012542979999999998,1.740644e-05,0.0001254434,1.740644e-05,4.0,1.963393e-06,7.773047e-06,0.0,startcoin,Startcoin,0.0007405830000000001,1.40284e-05,52.791693992187284,6.407923996089052,6.407923996089052,5.7719496418413865,1.4525580761975854,2.5409199861520944,1.3036123021094121,2738436,6,False,False,False,True,False,False,True,2014-06-15
CND,2014-10-24,2014-11-27,altcoin.center,1,51,3,80,42,31,11,0.06097561,0.0012390489999999999,0.001240191,9.83651e-05,1.913265e-05,9.837207e-05,1.913274e-05,4.0,8.623052000000001e-06,2.5288859999999998e-05,0.0,cannabisdarkcoin,CannabisDarkcoin,1.99979e-05,1.2e-07,166.64916666666667,166.64916666666667,83.31694594662156,11.209046895329575,12.257165333369189,1.5973541284264363,1.510844897320034,186529,1,False,False,False,False,False,False,False,2014-10-24
AU,2014-10-09,2014-09-24,aucoin,1,37,1,1,13,13,0,0.05128205,0.001304889,0.0013062310000000001,0.00010454110000000001,1.52082e-05,0.0001045492,1.52082e-05,4.0,2.341244e-06,9.134405e-06,0.0,aurumcoin,AurumCoin,0.00044751,2.20023e-06,203.39237261559018,203.39237261559018,5.143793103448275,12.854683543116883,12.854683543116883,1.962651521895265,1.962651521895265,20247,1,False,False,False,False,False,False,False,2014-10-09
CNC,2013-05-08,2013-05-02,blastbob,1,501,25,25,586,526,60,0.01512906,0.01502458,0.01526276,0.001094519,0.0001564301,0.001095644,0.0001564398,3.0,0.001631295,0.004971501,0.0,chncoin,CHNCoin,0.00158933,7.469790000000001e-07,2127.676949418926,2127.676949418926,846.2840985937243,19.32703990740797,20.11569223925452,247.33422797251126,247.33422797251126,224193,5,False,False,False,True,False,True,False,2013-05-08
AMBER,2015-02-06,2015-02-03,AmberCoinDev,1,57,2,1,12,12,0,0.15151520000000002,0.001165043,0.001166616,9.355763e-05,1.4046129999999998e-05,9.356681000000001e-05,1.4046129999999998e-05,4.0,1.162153e-06,4.479099e-06,0.0,ambercoin,AmberCoin,0.000125136,1.3505e-05,9.265901517956314,1.0008237825214144,1.0008237825214144,2.1733680598940204,1.000411721676147,1.5564213776464066,1.0000960890839634,123546,5,False,False,False,True,False,False,False,2015-02-06
CNL,2014-07-21,2014-07-19,ConcealCoin,1,4,1,1,58,58,0,0.01149425,0.0014575270000000001,0.0014590570000000001,0.0001135284,1.649866e-05,0.0001135373,1.649866e-05,4.0,7.655924999999999e-06,2.636493e-05,0.0,concealcoin,ConcealCoin,8.6139e-06,2.41873e-07,35.613317732859805,35.613317732859805,15.381964285714286,10.581527879903623,10.581527879903623,1.1440590278771638,1.1440590278771638,173665,1,False,False,False,True,False,False,False,2014-07-21
CRYPT,2014-05-26,2014-05-21,ccryptcoin,1,21,1,1,6,6,0,0.0,0.0015957810000000001,0.001598301,0.0001341779,1.821626e-05,0.0001341966,1.821626e-05,4.0,1.86482e-06,7.014574e-06,0.0,cryptcoin,CryptCoin,0.00200866,8.55909e-06,234.6814906724897,234.6814906724897,158.77354538340538,26.981722160669626,33.01078368367331,1.6443932436753186,1.4743833981992216,12869712,3,False,False,False,True,False,False,True,2014-05-26
NKA,2015-01-28,2013-11-14,Tsunamirain,1,108,9,99,49,41,8,0.09158187,0.008703876999999999,0.008787971,0.0006944067999999999,8.379600000000001e-05,0.0006948608,8.379868e-05,3.0,3.1028959999999994e-05,8.175746999999999e-05,0.0,incakoin,IncaKoin,2.00318e-07,9.997299999999998e-09,20.03721004671261,20.03721004671261,10.0159,2.849098487615005,2.9023717520315486,1.8726192958370929,1.949810410332316,21351,2,False,False,False,False,False,False,False,2015-01-28
ZCC,2014-08-05,2013-08-06,zccoin,1,69,2,1,3,3,0,0.0,0.01014429,0.01026275,0.0008118524000000001,6.521456e-05,0.0008124889,6.521456e-05,4.0,7.436189999999999e-06,2.56122e-05,0.0,zccoin,ZcCoin,0.00010049600000000001,7.55955e-06,13.293912997466778,3.26724883447231,3.26724883447231,3.82521875404748,1.2606113174733409,1.6973228503720523,1.2028698547374146,3520669,3,False,False,False,True,True,False,False,2014-08-05
NOTE,2015-05-07,2014-02-17,DNotes,1,148,4,1,1,1,0,0.0,0.002343622,0.002349541,0.00024974009999999996,2.510923e-05,0.0002497835,2.510923e-05,4.0,1.2934119999999999e-06,5.454690000000001e-06,0.0,bitshares-music,NOTE,6.938430000000001e-06,2.416e-06,2.8718667218543055,2.8718667218543055,2.8718667218543055,1.336204388411435,1.3211861590381866,1.287535497457007,1.3285183586860552,118714,2,False,False,False,False,False,False,False,2015-05-07
KGC,2013-07-07,2013-06-30,ethought,1,176,9,50,58,37,21,0.09376891,0.01136793,0.01152939,0.0008627052,0.0001087345,0.0008633799,0.0001087386,3.0,5.411245e-05,0.0001555387,0.0,krugercoin,Krugercoin,3.50018e-05,1.1010199999999999e-07,317.90339866669086,317.90339866669086,249.8736418281244,16.30555935055014,20.278200694719935,8.754341563585664,8.754341563585664,43550,1,False,False,False,True,False,False,False,2013-07-07
EZC,2013-07-04,2013-05-31,ezcoin,1,64,3,2,53,52,1,0.1001451,0.01264078,0.01285008,0.0008959571000000001,7.893906e-05,0.0008968037,7.893906e-05,4.0,0.0001006234,0.00032931169999999996,0.0,ezcoin,EZCoin,4.28071e-05,3.44788e-07,124.15484297597365,113.79933698954973,55.55200843004658,10.803510325405533,11.065067507188676,1.6566340799479935,1.6566340799479935,204899,2,False,False,False,True,False,False,False,2013-07-04
